Radiation solaire diffuse ,Radiation solaire globale ,Temperature ,Humidite,Vitesse du vent ,Date,Heure,Latitude,Longitude,Azimuth Angle,Solar Elevation
60,622,17.4,55,0.8,15/11/2024,11:00,35.2512,-3.9376,342.96521321819364,33.54666439125352
61,626,18.4,52,2.4,15/11/2024,12:00,35.2512,-3.9376,0.0,35.370794039924334
55,559,19.0,49,2.6,15/11/2024,13:00,35.2512,-3.9376,17.034786781806332,33.54666439125352
50,436,19.1,47,2.6,15/11/2024,14:00,35.2512,-3.9376,32.42661602769086,28.40206556900099
45,270,18.5,51,2.6,15/11/2024,15:00,35.2512,-3.9376,45.480558317288605,20.685015207667888
32,85,17.5,54,2.4,15/11/2024,16:00,35.2512,-3.9376,56.38056308866688,11.16773128626501
0,0,16.3,55,1.5,15/11/2024,17:00,35.2512,-3.9376,65.67651709060829,0.45171803928575116
0,0,15.8,63,1.5,15/11/2024,18:00,35.2512,-3.9376,73.97443512881641,-11.040445855119941
0,0,15.3,70,0.6,15/11/2024,19:00,35.2512,-3.9376,81.87813327020572,-23.009744001167576
0,0,14.8,71,0.1,15/11/2024,20:00,35.2512,-3.9376,90.08950183824359,-35.21776384673842
0,0,14.3,76,0.1,15/11/2024,21:00,35.2512,-3.9376,99.70150135267751,-47.41158757044414
0,0,13.9,79,0.0,15/11/2024,22:00,35.2512,-3.9376,113.03605932239472,-59.166425971144264
0,0,13.4,80,0.1,15/11/2024,23:00,35.2512,-3.9376,136.23959609792405,-69.32850017436826
0,0,13.0,83,0.2,16/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-74.35125249236702
0,0,12.6,82,0.2,16/11/2024,01:00,35.2512,-3.9376,224.14427356345053,-69.50784857782676
0,0,12.2,81,0.2,16/11/2024,02:00,35.2512,-3.9376,247.3141801443171,-59.301624111143724
0,0,12.0,86,0.1,16/11/2024,03:00,35.2512,-3.9376,260.5821342192308,-47.52827311299484
0,0,11.8,91,0.1,16/11/2024,04:00,35.2512,-3.9376,270.1486543092006,-35.32989265692929
0,0,11.6,100,0.6,16/11/2024,05:00,35.2512,-3.9376,278.33102019160805,-23.125272484283173
0,0,11.6,100,0.3,16/11/2024,06:00,35.2512,-3.9376,286.21591317221134,-11.164894120655376
36,56,12.3,97,0.8,16/11/2024,07:00,35.2512,-3.9376,294.50053510427176,0.3137681203889997
85,206,13.6,93,0.5,16/11/2024,08:00,35.2512,-3.9376,303.7842690369198,11.01212966091174
135,345,15.1,78,1.1,16/11/2024,09:00,35.2512,-3.9376,314.6673517341163,20.50836213046965
212,403,16.3,75,1.1,16/11/2024,10:00,35.2512,-3.9376,327.6916048024671,28.203214072707127
196,498,17.4,69,2.2,16/11/2024,11:00,35.2512,-3.9376,343.03333748736526,33.3295365289944
144,552,18.4,64,3.4,16/11/2024,12:00,35.2512,-3.9376,0.0,35.14634750763298
140,511,19.1,60,7.5,16/11/2024,13:00,35.2512,-3.9376,16.966662512634752,33.3295365289944
166,329,19.1,61,7.5,16/11/2024,14:00,35.2512,-3.9376,32.30839519753291,28.203214072707127
95,196,18.6,60,5.3,16/11/2024,15:00,35.2512,-3.9376,45.332648265883655,20.50836213046965
38,54,17.7,63,6.2,16/11/2024,16:00,35.2512,-3.9376,56.21573096308021,11.01212966091174
0,0,16.7,70,6.8,16/11/2024,17:00,35.2512,-3.9376,65.49946489572824,0.3137681203889997
0,0,16.3,74,8.3,16/11/2024,18:00,35.2512,-3.9376,73.78408682778868,-11.164894120655376
0,0,15.8,77,6.2,16/11/2024,19:00,35.2512,-3.9376,81.66897980839194,-23.125272484283173
0,0,15.3,79,5.1,16/11/2024,20:00,35.2512,-3.9376,89.85134569079939,-35.32989265692929
0,0,14.9,78,5.3,16/11/2024,21:00,35.2512,-3.9376,99.41786578076919,-47.52827311299484
0,0,14.4,81,5.8,16/11/2024,22:00,35.2512,-3.9376,112.68581985568291,-59.301624111143724
0,0,13.9,82,5.3,16/11/2024,23:00,35.2512,-3.9376,135.85572643654947,-69.50784857782676
0,0,13.5,83,6.2,17/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-74.56989039492933
0,0,12.9,85,5.3,17/11/2024,01:00,35.2512,-3.9376,224.52442761175845,-69.68173107249865
0,0,12.4,89,7.1,17/11/2024,02:00,35.2512,-3.9376,247.6580333776172,-59.432412597137784
0,0,12.1,85,10.8,17/11/2024,03:00,35.2512,-3.9376,260.8596418114604,-47.64126350921873
0,0,11.8,83,6.6,17/11/2024,04:00,35.2512,-3.9376,270.3812818633271,-35.43866932183717
0,0,11.6,86,4.7,17/11/2024,05:00,35.2512,-3.9376,278.5351070151116,-23.237545523227666
0,0,11.6,89,2.9,17/11/2024,06:00,35.2512,-3.9376,286.40149219520293,-11.286006095868146
36,58,12.2,86,2.2,17/11/2024,07:00,35.2512,-3.9376,294.67300071875087,0.17938542514502842
86,240,13.8,78,1.5,17/11/2024,08:00,35.2512,-3.9376,303.944667841835,10.860469561878588
157,333,15.1,70,0.9,17/11/2024,09:00,35.2512,-3.9376,314.8111061046115,20.336160591431323
178,456,16.4,66,0.8,17/11/2024,10:00,35.2512,-3.9376,327.8063436132088,28.009411479853583
269,417,17.1,64,1.5,17/11/2024,11:00,35.2512,-3.9376,343.0993729831638,33.11799231030695
269,409,17.6,62,2.0,17/11/2024,12:00,35.2512,-3.9376,0.0,34.92770960507068
252,343,17.8,60,1.9,17/11/2024,13:00,35.2512,-3.9376,16.9006270168362,33.11799231030695
147,351,17.9,57,1.9,17/11/2024,14:00,35.2512,-3.9376,32.19365638679116,28.009411479853583
98,225,17.6,58,3.1,17/11/2024,15:00,35.2512,-3.9376,45.18889389538851,20.336160591431323
39,54,16.7,65,2.2,17/11/2024,16:00,35.2512,-3.9376,56.055332158164994,10.860469561878588
0,0,15.8,66,1.9,17/11/2024,17:00,35.2512,-3.9376,65.32699928124914,0.17938542514502842
0,0,15.7,71,3.1,17/11/2024,18:00,35.2512,-3.9376,73.59850780479708,-11.286006095868146
0,0,15.5,71,1.3,17/11/2024,19:00,35.2512,-3.9376,81.46489298488841,-23.237545523227666
0,0,15.3,77,0.8,17/11/2024,20:00,35.2512,-3.9376,89.61871813667288,-35.43866932183717
0,0,15.1,76,0.5,17/11/2024,21:00,35.2512,-3.9376,99.14035818853964,-47.64126350921873
0,0,14.9,75,0.9,17/11/2024,22:00,35.2512,-3.9376,112.34196662238283,-59.432412597137784
0,0,14.8,78,1.3,17/11/2024,23:00,35.2512,-3.9376,135.47557238824155,-69.68173107249865
0,0,14.8,83,2.4,18/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-74.78265488063346
0,0,14.9,80,2.6,18/11/2024,01:00,35.2512,-3.9376,224.90038575945132,-69.85014108201659
0,0,15.0,78,3.8,18/11/2024,02:00,35.2512,-3.9376,247.99520196470763,-59.55881348717719
0,0,15.1,79,3.1,18/11/2024,03:00,35.2512,-3.9376,261.13084601039833,-47.75057337171452
0,0,15.2,75,1.9,18/11/2024,04:00,35.2512,-3.9376,270.60826326120014,-35.54409434436769
0,0,15.2,73,2.2,18/11/2024,05:00,35.2512,-3.9376,278.7340409058759,-23.34654906295671
0,0,15.3,74,1.0,18/11/2024,06:00,35.2512,-3.9376,286.5822361789406,-11.403753722726151
40,53,16.0,75,0.8,18/11/2024,07:00,35.2512,-3.9376,294.8408308254991,0.04861117164648476
111,136,16.9,71,1.1,18/11/2024,08:00,35.2512,-3.9376,304.10060135620165,10.71280390755119
163,393,18.9,64,2.2,18/11/2024,09:00,35.2512,-3.9376,314.9506914403845,20.168472418665658
174,264,19.6,63,1.4,18/11/2024,10:00,35.2512,-3.9376,327.91760430062277,27.820723993578895
234,493,20.9,59,1.3,18/11/2024,11:00,35.2512,-3.9376,343.1633298021628,32.91209766610921
152,562,22.1,53,2.0,18/11/2024,12:00,35.2512,-3.9376,0.0,34.71494511936657
218,436,22.7,53,3.4,18/11/2024,13:00,35.2512,-3.9376,16.83667019783715,32.91209766610921
179,208,22.3,52,4.9,18/11/2024,14:00,35.2512,-3.9376,32.082395699377244,27.820723993578895
102,106,21.7,57,7.5,18/11/2024,15:00,35.2512,-3.9376,45.049308559615525,20.168472418665658
6,6,20.8,60,14.4,18/11/2024,16:00,35.2512,-3.9376,55.89939864379836,10.71280390755119
0,0,20.1,65,9.0,18/11/2024,17:00,35.2512,-3.9376,65.15916917450089,0.04861117164648476
0,0,19.7,73,7.5,18/11/2024,18:00,35.2512,-3.9376,73.41776382105938,-11.403753722726151
0,0,19.4,70,4.9,18/11/2024,19:00,35.2512,-3.9376,81.26595909412414,-23.34654906295671
0,0,19.0,71,5.8,18/11/2024,20:00,35.2512,-3.9376,89.39173673879988,-35.54409434436769
0,0,18.6,73,5.1,18/11/2024,21:00,35.2512,-3.9376,98.86915398960167,-47.75057337171452
0,0,18.3,75,3.8,18/11/2024,22:00,35.2512,-3.9376,112.00479803529238,-59.55881348717719
0,0,17.9,74,2.0,18/11/2024,23:00,35.2512,-3.9376,135.09961424054868,-69.85014108201659
0,0,17.2,77,1.5,19/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-74.98948290277042
0,0,16.6,78,1.3,19/11/2024,01:00,35.2512,-3.9376,225.2716588980582,-70.01307532915524
0,0,15.9,83,2.9,19/11/2024,02:00,35.2512,-3.9376,248.32539010760274,-59.68085068630438
0,0,15.6,83,1.9,19/11/2024,03:00,35.2512,-3.9376,261.3955742709819,-47.85621837736852
0,0,15.2,81,0.8,19/11/2024,04:00,35.2512,-3.9376,270.82948313857946,-35.646169100165324
0,0,15.0,87,1.1,19/11/2024,05:00,35.2512,-3.9376,278.92773727905654,-23.452269961717988
0,0,15.0,86,1.9,19/11/2024,06:00,35.2512,-3.9376,286.7580807296463,-11.518110001822507
36,49,15.5,81,2.6,19/11/2024,07:00,35.2512,-3.9376,295.00397756984194,-0.07851468443080023
91,183,16.6,78,2.6,19/11/2024,08:00,35.2512,-3.9376,304.2520383401586,10.569184121271988
201,278,17.7,68,4.9,19/11/2024,09:00,35.2512,-3.9376,315.0860946492719,20.005357730913445
201,401,18.9,63,4.9,19/11/2024,10:00,35.2512,-3.9376,328.02539048484624,27.637215991590317
206,478,19.9,59,6.6,19/11/2024,11:00,35.2512,-3.9376,343.2252175596886,32.71191673229786
155,554,20.9,58,4.1,19/11/2024,12:00,35.2512,-3.9376,0.0,34.508117097229594
168,459,21.4,60,2.2,19/11/2024,13:00,35.2512,-3.9376,16.77478244031139,32.71191673229786
160,305,21.4,58,2.0,19/11/2024,14:00,35.2512,-3.9376,31.974609515153784,27.637215991590317
97,183,21.0,54,1.9,19/11/2024,15:00,35.2512,-3.9376,44.913905350728115,20.005357730913445
41,47,20.2,55,0.9,19/11/2024,16:00,35.2512,-3.9376,55.74796165984138,10.569184121271988
0,0,19.4,54,0.7,19/11/2024,17:00,35.2512,-3.9376,64.99602243015805,-0.07851468443080023
0,0,18.6,59,1.0,19/11/2024,18:00,35.2512,-3.9376,73.24191927035373,-11.518110001822507
0,0,17.8,65,0.9,19/11/2024,19:00,35.2512,-3.9376,81.07226272094344,-23.452269961717988
0,0,17.1,64,0.3,19/11/2024,20:00,35.2512,-3.9376,89.17051686142057,-35.646169100165324
0,0,16.3,66,0.2,19/11/2024,21:00,35.2512,-3.9376,98.60442572901806,-47.85621837736852
0,0,15.5,69,0.3,19/11/2024,22:00,35.2512,-3.9376,111.67460989239727,-59.68085068630438
0,0,14.7,75,0.2,19/11/2024,23:00,35.2512,-3.9376,134.7283411019418,-70.01307532915524
0,0,14.1,79,1.1,20/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-75.19031317373359
0,0,13.3,79,1.0,20/11/2024,01:00,35.2512,-3.9376,225.63775030367674,-70.17053372252258
0,0,12.6,85,2.0,20/11/2024,02:00,35.2512,-3.9376,248.64830516362488,-59.79854978736003
0,0,12.2,85,2.0,20/11/2024,03:00,35.2512,-3.9376,261.6536571323222,-47.9582151607961
0,0,11.9,85,0.8,20/11/2024,04:00,35.2512,-3.9376,271.0448284448304,-35.74489577331771
0,0,11.6,82,2.0,20/11/2024,05:00,35.2512,-3.9376,279.1161133320488,-23.55469595635546
0,0,11.3,85,1.5,20/11/2024,06:00,35.2512,-3.9376,286.928962868986,-11.629048979054716
35,35,11.9,79,1.5,20/11/2024,07:00,35.2512,-3.9376,295.1623941993354,-0.2019534517528001
110,231,13.7,74,0.3,20/11/2024,08:00,35.2512,-3.9376,304.3989482987632,10.429660119895914
59,399,15.3,66,0.3,20/11/2024,09:00,35.2512,-3.9376,315.2173029076295,19.84687492219726
56,525,16.6,63,0.4,20/11/2024,10:00,35.2512,-3.9376,328.12970552001053,27.45895001044051
65,579,17.6,55,0.6,20/11/2024,11:00,35.2512,-3.9376,343.28504540452866,32.517511832766445
65,580,18.3,51,1.1,20/11/2024,12:00,35.2512,-3.9376,0.0,34.30728682626641
83,504,18.5,50,0.8,20/11/2024,13:00,35.2512,-3.9376,16.71495459547133,32.517511832766445
69,387,18.4,52,0.4,20/11/2024,14:00,35.2512,-3.9376,31.870294479989454,27.45895001044051
63,225,17.7,55,2.9,20/11/2024,15:00,35.2512,-3.9376,44.782697092370476,19.84687492219726
33,64,16.7,55,2.6,20/11/2024,16:00,35.2512,-3.9376,55.60105170123682,10.429660119895914
0,0,15.6,63,2.9,20/11/2024,17:00,35.2512,-3.9376,64.83760580066465,-0.2019534517528001
0,0,15.1,62,2.4,20/11/2024,18:00,35.2512,-3.9376,73.07103713101402,-11.629048979054716
0,0,14.7,65,1.9,20/11/2024,19:00,35.2512,-3.9376,80.88388666795117,-23.55469595635546
0,0,14.2,67,1.4,20/11/2024,20:00,35.2512,-3.9376,88.95517155516964,-35.74489577331771
0,0,13.7,69,0.9,20/11/2024,21:00,35.2512,-3.9376,98.34634286767779,-47.9582151607961
0,0,13.3,72,0.6,20/11/2024,22:00,35.2512,-3.9376,111.35169483637512,-59.79854978736003
0,0,12.8,74,0.6,20/11/2024,23:00,35.2512,-3.9376,134.36224969632326,-70.17053372252258
0,0,12.5,78,0.6,21/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-75.38508618317942
0,0,12.3,81,1.0,21/11/2024,01:00,35.2512,-3.9376,225.99815692502855,-70.32251922855801
0,0,12.0,77,1.5,21/11/2024,02:00,35.2512,-3.9376,248.9636581808508,-59.911937907027436
0,0,11.9,74,0.8,21/11/2024,03:00,35.2512,-3.9376,261.9049284286836,-48.05658120663233
0,0,11.8,75,0.3,21/11/2024,04:00,35.2512,-3.9376,271.2541885557034,-35.84027729162523
0,0,11.7,76,0.3,21/11/2024,05:00,35.2512,-3.9376,279.2990881162045,-23.653815627242494
0,0,11.6,78,0.4,21/11/2024,06:00,35.2512,-3.9376,287.09482108173523,-11.7365457318283
34,34,12.3,76,0.4,21/11/2024,07:00,35.2512,-3.9376,295.3160350934103,-0.321667704635189
100,219,14.2,75,0.7,21/11/2024,08:00,35.2512,-3.9376,304.54130149732237,10.294280303065733
61,392,16.1,64,0.5,21/11/2024,09:00,35.2512,-3.9376,315.3443036678545,19.693080647180707
68,500,17.5,59,1.3,21/11/2024,10:00,35.2512,-3.9376,328.2305525045718,27.285986730373637
73,565,18.7,52,1.7,21/11/2024,11:00,35.2512,-3.9376,343.3428220334192,32.3289434629148
103,547,19.4,53,2.0,21/11/2024,12:00,35.2512,-3.9376,0.0,34.112513816820595
89,487,19.7,49,3.4,21/11/2024,13:00,35.2512,-3.9376,16.65717796658079,32.3289434629148
86,368,19.6,47,3.1,21/11/2024,14:00,35.2512,-3.9376,31.76944749542819,27.285986730373637
64,217,19.0,52,3.8,21/11/2024,15:00,35.2512,-3.9376,44.6556963321455,19.693080647180707
34,64,17.9,53,4.5,21/11/2024,16:00,35.2512,-3.9376,55.45869850267763,10.294280303065733
0,0,16.8,61,4.1,21/11/2024,17:00,35.2512,-3.9376,64.68396490658975,-0.321667704635189
0,0,16.5,61,2.6,21/11/2024,18:00,35.2512,-3.9376,72.90517891826477,-11.7365457318283
0,0,16.1,65,3.1,21/11/2024,19:00,35.2512,-3.9376,80.70091188379551,-23.653815627242494
0,0,15.8,67,3.4,21/11/2024,20:00,35.2512,-3.9376,88.74581144429655,-35.84027729162523
0,0,15.5,67,2.2,21/11/2024,21:00,35.2512,-3.9376,98.09507157131638,-48.05658120663233
0,0,15.1,69,2.2,21/11/2024,22:00,35.2512,-3.9376,111.03634181914919,-59.911937907027436
0,0,14.8,74,2.2,21/11/2024,23:00,35.2512,-3.9376,134.00184307497145,-70.32251922855801
0,0,14.5,75,3.4,22/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-75.57374421566163
0,0,14.1,73,2.2,22/11/2024,01:00,35.2512,-3.9376,226.35237074876233,-70.46903772907368
0,0,13.8,82,3.4,22/11/2024,02:00,35.2512,-3.9376,249.27116442662185,-60.0210435177388
0,0,13.7,80,2.2,22/11/2024,03:00,35.2512,-3.9376,262.1492254954,-48.15133474100443
0,0,13.5,81,1.4,22/11/2024,04:00,35.2512,-3.9376,271.4574553838153,-35.93231726161869
0,0,13.4,87,2.4,22/11/2024,05:00,35.2512,-3.9376,279.4765826074912,-23.749618362950983
0,0,13.3,86,1.9,22/11/2024,06:00,35.2512,-3.9376,287.2555953630142,-11.840576354849034
25,25,13.9,84,2.6,22/11/2024,07:00,35.2512,-3.9376,295.46485579301293,-0.4376212837736517
100,189,15.5,76,2.4,22/11/2024,08:00,35.2512,-3.9376,304.67906897708787,10.163091543180542
108,336,17.1,66,3.4,22/11/2024,09:00,35.2512,-3.9376,315.467084666489,19.54402980721561
126,467,18.5,60,3.8,22/11/2024,10:00,35.2512,-3.9376,328.32793429196556,27.11838496073372
120,548,19.8,54,2.6,22/11/2024,11:00,35.2512,-3.9376,343.3985557052896,32.146270273652455
136,517,20.5,50,1.7,22/11/2024,12:00,35.2512,-3.9376,0.0,33.92385578433839
118,464,20.8,50,2.9,22/11/2024,13:00,35.2512,-3.9376,16.60144429471038,32.146270273652455
131,331,20.7,52,2.2,22/11/2024,14:00,35.2512,-3.9376,31.67206570803442,27.11838496073372
73,205,20.1,55,2.2,22/11/2024,15:00,35.2512,-3.9376,44.532915333511,19.54402980721561
33,62,19.2,59,2.0,22/11/2024,16:00,35.2512,-3.9376,55.32093102291213,10.163091543180542
0,0,18.2,63,4.5,22/11/2024,17:00,35.2512,-3.9376,64.53514420698708,-0.4376212837736517
0,0,17.6,66,2.9,22/11/2024,18:00,35.2512,-3.9376,72.74440463698582,-11.840576354849034
0,0,16.9,67,1.7,22/11/2024,19:00,35.2512,-3.9376,80.52341739250878,-23.749618362950983
0,0,16.2,68,4.5,22/11/2024,20:00,35.2512,-3.9376,88.54254461618471,-35.93231726161869
0,0,15.6,71,5.3,22/11/2024,21:00,35.2512,-3.9376,97.85077450460001,-48.15133474100443
0,0,14.9,75,4.7,22/11/2024,22:00,35.2512,-3.9376,110.72883557337816,-60.0210435177388
0,0,14.3,76,2.4,22/11/2024,23:00,35.2512,-3.9376,133.64762925123767,-70.46903772907368
0,0,13.5,79,2.4,23/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-75.75623136773362
0,0,12.7,80,2.2,23/11/2024,01:00,35.2512,-3.9376,226.69988023585523,-70.61009786471217
0,0,11.9,87,3.1,23/11/2024,02:00,35.2512,-3.9376,249.57054390733475,-60.12589627609597
0,0,11.5,88,2.0,23/11/2024,03:00,35.2512,-3.9376,262.38638936934234,-48.24249462252419
0,0,11.0,90,2.6,23/11/2024,04:00,35.2512,-3.9376,271.65452348665156,-36.021019903509796
0,0,10.7,93,2.0,23/11/2024,05:00,35.2512,-3.9376,279.6485197759749,-23.842094324764034
0,0,10.4,92,1.5,23/11/2024,06:00,35.2512,-3.9376,287.4112272649999,-11.941117945568251
31,31,10.9,90,1.9,23/11/2024,07:00,35.2512,-3.9376,295.6088130301665,-0.5497792964364692
114,232,12.7,83,3.8,23/11/2024,08:00,35.2512,-3.9376,304.81222257124693,10.036139176031
49,400,14.2,71,2.9,23/11/2024,09:00,35.2512,-3.9376,315.585633932837,19.399775537058304
54,528,15.6,65,3.4,23/11/2024,10:00,35.2512,-3.9376,328.42185350152477,26.95620162592803
59,597,16.6,56,4.2,23/11/2024,11:00,35.2512,-3.9376,343.45225425524404,31.96954905589972
59,597,17.3,54,2.6,23/11/2024,12:00,35.2512,-3.9376,0.0,33.74136863226639
54,533,17.6,54,2.4,23/11/2024,13:00,35.2512,-3.9376,16.547745744755982,31.96954905589972
49,409,17.5,54,0.9,23/11/2024,14:00,35.2512,-3.9376,31.578146498475217,26.95620162592803
45,243,16.8,58,1.9,23/11/2024,15:00,35.2512,-3.9376,44.414366067162966,19.399775537058304
30,70,15.7,64,1.1,23/11/2024,16:00,35.2512,-3.9376,55.18777742875307,10.036139176031
0,0,14.6,72,1.4,23/11/2024,17:00,35.2512,-3.9376,64.39118696983347,-0.5497792964364692
0,0,14.3,74,0.3,23/11/2024,18:00,35.2512,-3.9376,72.58877273500009,-11.941117945568251
0,0,13.9,78,0.2,23/11/2024,19:00,35.2512,-3.9376,80.35148022402512,-23.842094324764034
0,0,13.6,80,0.7,23/11/2024,20:00,35.2512,-3.9376,88.34547651334844,-36.021019903509796
0,0,13.3,81,0.8,23/11/2024,21:00,35.2512,-3.9376,97.61361063065767,-48.24249462252419
0,0,12.9,76,1.5,23/11/2024,22:00,35.2512,-3.9376,110.42945609266525,-60.12589627609597
0,0,12.6,78,2.0,23/11/2024,23:00,35.2512,-3.9376,133.30011976414477,-70.61009786471217
0,0,12.6,79,3.8,24/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-75.93249356451383
0,0,12.6,75,3.4,24/11/2024,01:00,35.2512,-3.9376,227.0401718222001,-70.74571086483974
0,0,12.6,74,2.9,24/11/2024,02:00,35.2512,-3.9376,249.86152187782955,-60.22652684848126
0,0,12.6,75,2.4,24/11/2024,03:00,35.2512,-3.9376,262.61626498358817,-48.330080233139455
0,0,12.6,78,1.9,24/11/2024,04:00,35.2512,-3.9376,271.84529017193995,-36.106389986259316
0,0,12.7,75,5.3,24/11/2024,05:00,35.2512,-3.9376,279.81482465400774,-23.93123441114112
0,0,12.7,74,4.9,24/11/2024,06:00,35.2512,-3.9376,287.5616599430258,-12.038148589346847
5,5,12.9,72,2.2,24/11/2024,07:00,35.2512,-3.9376,295.7478647573798,-0.6581081161599656
94,98,14.0,69,2.4,24/11/2024,08:00,35.2512,-3.9376,304.9407349211425,9.913466992074035
178,221,15.3,79,3.1,24/11/2024,09:00,35.2512,-3.9376,315.6999397980253,19.26036919223756
254,315,16.6,82,2.4,24/11/2024,10:00,35.2512,-3.9376,328.5123125296018,26.79949175193915
283,351,17.2,86,1.1,24/11/2024,11:00,35.2512,-3.9376,343.50392510825975,31.798834725589607
257,297,17.9,82,1.1,24/11/2024,12:00,35.2512,-3.9376,0.0,33.565106435486165
233,320,18.4,82,1.7,24/11/2024,13:00,35.2512,-3.9376,16.496074891740243,31.798834725589607
135,392,18.9,65,2.2,24/11/2024,14:00,35.2512,-3.9376,31.487687470398225,26.79949175193915
70,263,19.0,57,2.4,24/11/2024,15:00,35.2512,-3.9376,44.3000602019747,19.26036919223756
33,63,18.3,60,2.4,24/11/2024,16:00,35.2512,-3.9376,55.05926507885748,9.913466992074035
0,0,17.5,63,1.3,24/11/2024,17:00,35.2512,-3.9376,64.25213524262024,-0.6581081161599656
0,0,16.9,66,1.3,24/11/2024,18:00,35.2512,-3.9376,72.43834005697418,-12.038148589346847
0,0,16.4,71,2.2,24/11/2024,19:00,35.2512,-3.9376,80.18517534599226,-23.93123441114112
0,0,15.9,73,1.7,24/11/2024,20:00,35.2512,-3.9376,88.15470982806002,-36.106389986259316
0,0,15.4,76,1.3,24/11/2024,21:00,35.2512,-3.9376,97.38373501641185,-48.330080233139455
0,0,14.9,80,1.5,24/11/2024,22:00,35.2512,-3.9376,110.13847812217045,-60.22652684848126
0,0,14.4,85,1.9,24/11/2024,23:00,35.2512,-3.9376,132.9598281777999,-70.74571086483974
0,0,13.7,87,1.1,25/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-76.1024785757094
0,0,13.0,90,0.6,25/11/2024,01:00,35.2512,-3.9376,227.37273147574814,-70.87589036453443
0,0,12.3,90,1.4,25/11/2024,02:00,35.2512,-3.9376,250.1438293388033,-60.32296673455244
0,0,11.9,92,0.7,25/11/2024,03:00,35.2512,-3.9376,262.83870135598113,-48.414111369186514
0,0,11.5,94,0.3,25/11/2024,04:00,35.2512,-3.9376,272.0296556002297,-36.188432762948395
0,0,11.2,97,0.1,25/11/2024,05:00,35.2512,-3.9376,279.9754244030116,-24.017030222244102
0,0,10.9,98,0.1,25/11/2024,06:00,35.2512,-3.9376,287.7068382009769,-12.131647344403376
29,29,11.4,97,0.1,25/11/2024,07:00,35.2512,-3.9376,295.88197017682796,-0.7625753819874319
114,231,13.2,87,0.1,25/11/2024,08:00,35.2512,-3.9376,305.0645794926554,9.79511722832018
52,401,14.9,78,0.0,25/11/2024,09:00,35.2512,-3.9376,315.80999090444044,19.12586033705621
57,529,16.3,73,0.1,25/11/2024,10:00,35.2512,-3.9376,328.5993135608374,26.64830845337869
64,600,17.4,68,0.3,25/11/2024,11:00,35.2512,-3.9376,343.5535752925836,31.634180309173622
64,604,18.1,68,0.7,25/11/2024,12:00,35.2512,-3.9376,0.0,33.395121424290636
58,539,18.4,66,0.7,25/11/2024,13:00,35.2512,-3.9376,16.446424707416362,31.634180309173622
53,417,18.3,64,0.6,25/11/2024,14:00,35.2512,-3.9376,31.40068643916261,26.64830845337869
44,248,17.7,67,0.3,25/11/2024,15:00,35.2512,-3.9376,44.19000909555956,19.12586033705621
29,70,16.6,69,0.1,25/11/2024,16:00,35.2512,-3.9376,54.93542050734456,9.79511722832018
0,0,15.4,72,0.4,25/11/2024,17:00,35.2512,-3.9376,64.11802982317205,-0.7625753819874319
0,0,15.0,73,0.2,25/11/2024,18:00,35.2512,-3.9376,72.29316179902312,-12.131647344403376
0,0,14.6,78,0.2,25/11/2024,19:00,35.2512,-3.9376,80.02457559698841,-24.017030222244102
0,0,14.2,79,0.0,25/11/2024,20:00,35.2512,-3.9376,87.97034439977025,-36.188432762948395
0,0,13.8,81,0.1,25/11/2024,21:00,35.2512,-3.9376,97.16129864401888,-48.414111369186514
0,0,13.3,80,0.0,25/11/2024,22:00,35.2512,-3.9376,109.8561706611967,-60.32296673455244
0,0,12.9,82,0.0,25/11/2024,23:00,35.2512,-3.9376,132.62726852425186,-70.87589036453443
0,0,12.7,83,0.1,26/11/2024,00:00,35.2512,-3.9376,180.00000000000003,-76.2661360310928
0,0,12.6,87,0.1,26/11/2024,01:00,35.2512,-3.9376,227.69704630196296,-71.00065220947462
0,0,12.5,90,0.1,26/11/2024,02:00,35.2512,-3.9376,250.41720352081325,-60.415248089332124
0,0,12.4,92,0.0,26/11/2024,03:00,35.2512,-3.9376,263.0535517713011,-48.49460813298339
0,0,12.4,93,0.0,26/11/2024,04:00,35.2512,-3.9376,272.20752288454264,-36.26715390663752
0,0,12.3,94,0.1,26/11/2024,05:00,35.2512,-3.9376,280.13024837874497,-24.099474024632997
0,0,12.2,96,0.1,26/11/2024,06:00,35.2512,-3.9376,287.8467085358917,-12.22159422661278
6,6,12.4,89,0.4,26/11/2024,07:00,35.2512,-3.9376,296.01108976923183,-0.8631499972928225
25,25,12.5,94,0.8,26/11/2024,08:00,35.2512,-3.9376,305.1837305926812,9.681130560806679
73,73,13.1,88,1.3,26/11/2024,09:00,35.2512,-3.9376,315.91577621547583,18.99629673320871
194,208,14.1,82,1.9,26/11/2024,10:00,35.2512,-3.9376,328.6828585795211,26.50270292107654
255,417,15.4,82,1.9,26/11/2024,11:00,35.2512,-3.9376,343.60121145280726,31.475636929634454
